empresa;producto;precio;fecha_vigencia;empresabandera;latitud;longitud;anio;mes
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1005;2/5/2024 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2024;5
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1253;2/6/2025 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2025;6
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;254.90;2/8/2023 09:30;VOY;-317.637.938.680.717;-604.447.878.418.646;2023;8
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1137;2/9/2024 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2024;9
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1434;2/9/2025 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2025;9
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1172;2/12/2024 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2024;12
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1684;2/12/2025 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2025;12
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1216;3/2/2025 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2025;2
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1749;3/3/2026 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2026;3
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;966;3/4/2024 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2024;4
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1044;3/6/2024 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2024;6
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1095;3/8/2024 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2024;8
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;163.40;3/11/2022 10:15;VOY;-317.637.938.680.717;-604.447.878.418.646;2022;11
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1552;3/11/2025 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2025;11
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1261;4/4/2025 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2025;4
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;152.40;4/10/2022 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2022;10
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1158;4/11/2024 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2024;11
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1580;4/11/2025 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2025;11
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1746;5/1/2026 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2026;1
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1239;5/3/2025 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2025;3
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1779;5/3/2026 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2026;3
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1236;5/5/2025 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2025;5
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;170.70;5/12/2022 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2022;12
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;2116;6/4/2026 14:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2026;4
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;329;6/11/2023 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2023;11
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;923;7/3/2024 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2024;3
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1410;7/8/2025 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2025;8
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;291.00;9/10/2023 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2023;10
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1525;9/10/2025 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2025;10
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1729;9/12/2025 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2025;12
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1814;10/3/2026 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2026;3
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;244;10/7/2023 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2023;7
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1829;11/3/2026 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2026;3
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1599;11/11/2025 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2025;11
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1839;12/3/2026 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2026;3
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;2141;15/5/2026 14:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2026;5
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1544;15/10/2025 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2025;10
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;178.30;16/1/2023 18:47;VOY;-317.637.938.680.717;-604.447.878.418.646;2023;1
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;187.00;16/2/2023 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2023;2
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1854;16/3/2026 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2026;3
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1869;16/3/2026 08:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2026;3
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;197.30;17/3/2023 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2023;3
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;210.40;17/4/2023 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2023;4
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;220.30;17/5/2023 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2023;5
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1889;18/3/2026 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2026;3
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;286.60;18/8/2023 09:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2023;8
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1912;19/3/2026 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2026;3
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1645;19/11/2025 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2025;11
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1918;20/3/2026 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2026;3
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1939;20/3/2026 08:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2026;3
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;233.50;21/6/2023 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2023;6
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1326;21/7/2025 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2025;7
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;299;23/10/2023 11:30;VOY;-317.637.938.680.717;-604.447.878.418.646;2023;10
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;2017;25/3/2026 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2026;3
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;2035;26/3/2026 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2026;3
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;2061;26/3/2026 11:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2026;3
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;1675;26/11/2025 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2025;11
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;2068;27/3/2026 11:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2026;3
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;2083;27/3/2026 15:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2026;3
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;2098;30/3/2026 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2026;3
EBERLE, CLAUDIO FRANCISCO;Nafta (súper) entre 92 y 95 Ron;376;30/11/2023 07:00;VOY;-317.637.938.680.717;-604.447.878.418.646;2023;11
EDUARDO MATEOS SRL;Gas Oil Grado 2;1295;1/1/2025 00:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2025;1
EDUARDO MATEOS SRL;Gas Oil Grado 2;953.00;1/2/2024 07:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2024;2
EDUARDO MATEOS SRL;Gas Oil Grado 2;1341;1/2/2025 08:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2025;2
EDUARDO MATEOS SRL;Gas Oil Grado 2;39.98;1/3/2019 01:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2019;3
EDUARDO MATEOS SRL;Gas Oil Grado 2;1367;1/3/2025 06:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2025;3
EDUARDO MATEOS SRL;Gas Oil Grado 2;42.64;1/4/2019 19:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2019;4
EDUARDO MATEOS SRL;Gas Oil Grado 2;1063;1/4/2024 08:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2024;4
EDUARDO MATEOS SRL;Gas Oil Grado 2;1387;1/4/2025 08:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2025;4
EDUARDO MATEOS SRL;Gas Oil Grado 2;1106;1/5/2024 08:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2024;5
EDUARDO MATEOS SRL;Gas Oil Grado 2;44.52;1/6/2019 08:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2019;6
EDUARDO MATEOS SRL;Gas Oil Grado 2;1140.00;1/6/2024 08:30;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2024;6
EDUARDO MATEOS SRL;Gas Oil Grado 2;45.30;1/7/2019 18:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2019;7
EDUARDO MATEOS SRL;Gas Oil Grado 2;1174.00;1/7/2024 06:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2024;7
EDUARDO MATEOS SRL;Gas Oil Grado 2;306.40;1/8/2023 00:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;8
EDUARDO MATEOS SRL;Gas Oil Grado 2;1208.00;1/8/2024 08:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2024;8
EDUARDO MATEOS SRL;Gas Oil Grado 2;34.70;1/9/2018 00:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2018;9
EDUARDO MATEOS SRL;Gas Oil Grado 2;1233;1/9/2024 04:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2024;9
EDUARDO MATEOS SRL;Gas Oil Grado 2;36.54;1/10/2018 04:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2018;10
EDUARDO MATEOS SRL;Gas Oil Grado 2;182.20;1/10/2022 12:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2022;10
EDUARDO MATEOS SRL;Gas Oil Grado 2;50.49;1/11/2019 06:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2019;11
EDUARDO MATEOS SRL;Gas Oil Grado 2;394.00;1/11/2023 00:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;11
EDUARDO MATEOS SRL;Gas Oil Grado 2;1251;1/11/2024 09:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2024;11
EDUARDO MATEOS SRL;Gas Oil Grado 2;206.60;1/12/2022 08:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2022;12
EDUARDO MATEOS SRL;Gas Oil Grado 2;76.57;2/2/2021 10:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2021;2
EDUARDO MATEOS SRL;Gas Oil Grado 2;100.70;2/2/2022 10:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2022;2
EDUARDO MATEOS SRL;Gas Oil Grado 2;1019;2/3/2024 08:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2024;3
EDUARDO MATEOS SRL;Gas Oil Grado 2;1366;2/5/2025 10:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2025;5
EDUARDO MATEOS SRL;Gas Oil Grado 2;25.27;2/6/2018 16:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2018;6
EDUARDO MATEOS SRL;Gas Oil Grado 2;1342;2/6/2025 00:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2025;6
EDUARDO MATEOS SRL;Gas Oil Grado 2;17.73;2/7/2017 08:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2017;7
EDUARDO MATEOS SRL;Gas Oil Grado 2;1217;2/10/2024 06:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2024;10
EDUARDO MATEOS SRL;Gas Oil Grado 2;38.74;2/11/2018 15:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2018;11
EDUARDO MATEOS SRL;Gas Oil Grado 2;22.11;2/12/2017 14:20;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2017;12
EDUARDO MATEOS SRL;Gas Oil Grado 2;56.37;2/12/2019 06:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2019;12
EDUARDO MATEOS SRL;Gas Oil Grado 2;1285;2/12/2024 00:30;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2024;12
EDUARDO MATEOS SRL;Gas Oil Grado 2;899.00;3/1/2024 00:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2024;1
EDUARDO MATEOS SRL;Gas Oil Grado 2;1310;3/1/2025 10:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2025;1
EDUARDO MATEOS SRL;Gas Oil Grado 2;38.89;3/2/2019 12:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2019;2
EDUARDO MATEOS SRL;Gas Oil Grado 2;28.08;3/7/2018 01:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2018;7
EDUARDO MATEOS SRL;Gas Oil Grado 2;198.60;3/11/2022 11:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2022;11
EDUARDO MATEOS SRL;Gas Oil Grado 2;38.17;4/12/2018 17:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2018;12
EDUARDO MATEOS SRL;Gas Oil Grado 2;69.13;5/1/2021 10:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2021;1
EDUARDO MATEOS SRL;Gas Oil Grado 2;56.38;5/3/2020 08:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2020;3
EDUARDO MATEOS SRL;Gas Oil Grado 2;18.06;5/4/2017 11:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2017;4
EDUARDO MATEOS SRL;Gas Oil Grado 2;18.07;5/4/2017 20:12;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2017;4
EDUARDO MATEOS SRL;Gas Oil Grado 2;207.60;5/12/2022 17:15;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2022;12
EDUARDO MATEOS SRL;Gas Oil Grado 2;955.00;6/2/2024 00:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2024;2
EDUARDO MATEOS SRL;Gas Oil Grado 2;30.30;6/8/2018 09:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2018;8
EDUARDO MATEOS SRL;Gas Oil Grado 2;24.01;7/2/2018 09:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2018;2
EDUARDO MATEOS SRL;Gas Oil Grado 2;29.30;7/7/2018 21:27;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2018;7
EDUARDO MATEOS SRL;Gas Oil Grado 2;37.76;8/1/2019 17:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2019;1
EDUARDO MATEOS SRL;Gas Oil Grado 2;293.20;8/7/2023 06:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;7
EDUARDO MATEOS SRL;Gas Oil Grado 2;510.00;8/12/2023 00:45;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;12
EDUARDO MATEOS SRL;Gas Oil Grado 2;125.30;9/5/2022 09:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2022;5
EDUARDO MATEOS SRL;Gas Oil Grado 2;128.70;9/5/2022 21:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2022;5
EDUARDO MATEOS SRL;Gas Oil Grado 2;525.00;9/12/2023 08:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;12
EDUARDO MATEOS SRL;Gas Oil Grado 2;31.99;10/2/2018 15:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2018;2
EDUARDO MATEOS SRL;Gas Oil Grado 2;24.85;10/4/2018 11:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2018;4
EDUARDO MATEOS SRL;Gas Oil Grado 2;35.50;11/9/2018 10:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2018;9
EDUARDO MATEOS SRL;Gas Oil Grado 2;18.52;12/1/2017 20:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2017;1
EDUARDO MATEOS SRL;Gas Oil Grado 2;69.86;13/1/2021 15:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2021;1
EDUARDO MATEOS SRL;Gas Oil Grado 2;66.93;13/12/2020 10:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2020;12
EDUARDO MATEOS SRL;Gas Oil Grado 2;720.00;13/12/2023 14:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;12
EDUARDO MATEOS SRL;Gas Oil Grado 2;730.00;13/12/2023 15:30;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;12
EDUARDO MATEOS SRL;Gas Oil Grado 2;77.31;14/2/2021 16:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2021;2
EDUARDO MATEOS SRL;Gas Oil Grado 2;226.60;14/2/2023 22:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;2
EDUARDO MATEOS SRL;Gas Oil Grado 2;113.90;14/3/2022 09:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2022;3
EDUARDO MATEOS SRL;Gas Oil Grado 2;37.73;14/11/2018 16:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2018;11
EDUARDO MATEOS SRL;Gas Oil Grado 2;53.08;14/11/2019 06:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2019;11
EDUARDO MATEOS SRL;Gas Oil Grado 2;217.9;15/1/2023 09:28;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;1
EDUARDO MATEOS SRL;Gas Oil Grado 2;238.50;15/3/2023 00:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;3
EDUARDO MATEOS SRL;Gas Oil Grado 2;23.75;16/1/2018 08:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2018;1
EDUARDO MATEOS SRL;Gas Oil Grado 2;73.98;16/1/2021 12:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2021;1
EDUARDO MATEOS SRL;Gas Oil Grado 2;82.90;16/3/2021 10:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2021;3
EDUARDO MATEOS SRL;Gas Oil Grado 2;344.70;16/8/2023 00:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;8
EDUARDO MATEOS SRL;Gas Oil Grado 2;62.20;16/10/2020 12:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2020;10
EDUARDO MATEOS SRL;Gas Oil Grado 2;721.00;16/12/2023 03:30;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;12
EDUARDO MATEOS SRL;Gas Oil Grado 2;229.80;17/2/2023 10:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;2
EDUARDO MATEOS SRL;Gas Oil Grado 2;239.70;17/3/2023 01:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;3
EDUARDO MATEOS SRL;Gas Oil Grado 2;87.80;17/4/2021 11:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2021;4
EDUARDO MATEOS SRL;Gas Oil Grado 2;252.20;17/4/2023 00:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;4
EDUARDO MATEOS SRL;Gas Oil Grado 2;92.40;17/5/2021 08:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2021;5
EDUARDO MATEOS SRL;Gas Oil Grado 2;262.30;17/5/2023 08:10;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;5
EDUARDO MATEOS SRL;Gas Oil Grado 2;163.60;17/6/2022 15:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2022;6
EDUARDO MATEOS SRL;Gas Oil Grado 2;280.50;17/6/2023 08:30;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;6
EDUARDO MATEOS SRL;Gas Oil Grado 2;264.50;18/5/2023 08:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;5
EDUARDO MATEOS SRL;Gas Oil Grado 2;24.18;19/4/2018 06:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2018;4
EDUARDO MATEOS SRL;Gas Oil Grado 2;58.80;19/8/2020 09:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2020;8
EDUARDO MATEOS SRL;Gas Oil Grado 2;48.15;19/9/2019 06:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2019;9
EDUARDO MATEOS SRL;Gas Oil Grado 2;59.99;19/9/2020 10:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2020;9
EDUARDO MATEOS SRL;Gas Oil Grado 2;168.70;22/8/2022 08:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2022;8
EDUARDO MATEOS SRL;Gas Oil Grado 2;20.86;23/10/2017 09:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2017;10
EDUARDO MATEOS SRL;Gas Oil Grado 2;21.84;23/12/2017 15:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2017;12
EDUARDO MATEOS SRL;Gas Oil Grado 2;23.16;24/1/2018 21:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2018;1
EDUARDO MATEOS SRL;Gas Oil Grado 2;64.43;24/11/2020 06:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2020;11
EDUARDO MATEOS SRL;Gas Oil Grado 2;365.10;25/10/2023 14:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;10
EDUARDO MATEOS SRL;Gas Oil Grado 2;437.00;25/11/2023 12:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;11
EDUARDO MATEOS SRL;Gas Oil Grado 2;40.86;26/3/2019 15:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2019;3
EDUARDO MATEOS SRL;Gas Oil Grado 2;351.60;26/9/2023 00:40;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;9
EDUARDO MATEOS SRL;Gas Oil Grado 2;366.00;26/10/2023 00:05;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2023;10
EDUARDO MATEOS SRL;Gas Oil Grado 2;44.74;30/3/2019 16:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2019;3
EDUARDO MATEOS SRL;Gas Oil Grado 2;43.76;30/4/2019 17:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2019;4
EDUARDO MATEOS SRL;Gas Oil Grado 3;1528;1/1/2025 00:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2025;1
EDUARDO MATEOS SRL;Gas Oil Grado 3;1126.00;1/2/2024 07:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2024;2
EDUARDO MATEOS SRL;Gas Oil Grado 3;1580;1/2/2025 08:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2025;2
EDUARDO MATEOS SRL;Gas Oil Grado 3;48.53;1/3/2019 01:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2019;3
EDUARDO MATEOS SRL;Gas Oil Grado 3;1599;1/3/2025 06:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2025;3
EDUARDO MATEOS SRL;Gas Oil Grado 3;50.51;1/4/2019 19:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2019;4
EDUARDO MATEOS SRL;Gas Oil Grado 3;1267;1/4/2024 08:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2024;4
EDUARDO MATEOS SRL;Gas Oil Grado 3;1628;1/4/2025 08:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2025;4
EDUARDO MATEOS SRL;Gas Oil Grado 3;1317;1/5/2024 08:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2024;5
EDUARDO MATEOS SRL;Gas Oil Grado 3;53.15;1/6/2019 08:00;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2019;6
EDUARDO MATEOS SRL;Gas Oil Grado 3;1351.00;1/6/2024 08:30;SHELL C.A.P.S.A.;-31.732.873;-60.456.294;2024;6
